year,serial,month,cpsid,asecflag,asecwth,statefip,hhincome,pernum,cpsidp,cpsidv,asecwt,age,sex,race,marst,vetstat,famsize,nchild,nchlt5,ftype,yrimmig,citizen,nativity,hispan,empstat,occ2010,ind,classwkr,educ,diffany,wkswork1,uhrsworkly,pension,firmsize,ftotval,inctot,incwage,incbus,incss,incretir,incint,incdivid,incrent,ctccrd,actccrd,adjginc,eitcred,fedtaxac,fica,filestat,depstat,margtax,taxinc,spmwt,spmfedtaxac,spmftotval,spmfamunit,eff_rate
2024,32922,3,20231200374800,1,2834.27,24,161755,6,20231200374803,202312003748031,5094.67,26,1,200,6,1,6,0,0,1,60,5,5,0,10,4030,4971,21,111,1,52,40,1,1,161755,30000,30000,0,0,,0,0,0,0,0,30000,0,1718,2295,5,0,12,16150,2834.27,13225.0,161755,32922001,5.726666666666667
2024,32923,3,20231200376500,1,4031.26,24,97000,1,20231200376501,202312003765011,4031.26,20,1,100,6,1,3,0,0,1,53,5,5,500,10,5610,6390,21,60,1,32,40,1,8,97000,17000,17000,0,0,,0,0,0,0,0,17000,0,315,1301,5,0,10,3150,4031.26,6208.0,97000,32923001,1.852941176470588
2024,32923,3,20231200376500,1,4031.26,24,97000,2,20231200376503,202312003765031,7060.97,46,1,100,6,1,3,0,0,1,44,5,5,500,10,6355,770,21,50,1,52,40,1,1,97000,58000,58000,0,0,,0,0,0,0,0,58000,0,5078,4437,5,0,12,44150,4031.26,6208.0,97000,32923001,8.755172413793105
2024,32923,3,20231200376500,1,4031.26,24,97000,3,20231200376502,202312003765021,5737.89,38,1,100,2,1,3,1,0,1,53,5,5,500,10,7340,7072,21,30,1,52,40,1,1,97000,22000,22000,0,0,,0,0,0,0,0,22000,0,815,1683,5,0,10,8150,4031.26,6208.0,97000,32923001,3.704545454545455
2024,32924,3,20240200385100,1,4125.92,24,50024,1,20240200385101,202402003851011,4125.92,25,1,200,3,1,1,0,0,2,47,5,5,0,10,6355,770,21,73,1,52,40,3,9,50024,50024,50000,0,0,,1,23,0,0,0,50024,0,2179,3825,5,0,12,20013,4125.92,2179.0,50024,32924001,4.3559091636014715
2024,32926,3,20240100379500,1,2933.2,24,48215,1,20240100379501,202401003795011,2933.2,64,1,200,1,1,2,0,0,1,6,4,5,0,10,5620,5391,21,73,1,52,40,3,9,48215,48116,45000,0,0,0,3001,115,0,0,0,48215,0,2040,3443,1,0,10,20515,2933.2,2040.0,48215,32926001,4.231048428912165
2024,32927,3,20240100381700,1,2143.91,24,130204,1,20240100381701,202401003817011,2143.91,80,2,200,5,1,4,1,0,1,0,1,1,0,36,9999,0,0,73,2,0,999,0,0,130204,24000,0,0,12000,0,0,0,0,0,0,12000,0,0,0,5,0,0,0,2143.91,6773.0,130204,32927001,0.0
2024,32927,3,20240100381700,1,2143.91,24,130204,2,20240100381703,202401003817031,5645.07,32,1,200,6,1,4,0,0,1,0,1,1,0,10,9600,5391,21,60,1,52,40,3,9,130204,60000,60000,0,0,,0,0,0,0,0,60000,0,5461,4590,5,0,22,46150,2143.91,6773.0,130204,32927001,9.101666666666667
2024,32927,3,20240100381700,1,2143.91,24,130204,3,20240100381702,202401003817021,3245.66,48,2,200,4,1,4,2,0,3,0,1,1,0,10,740,8191,21,92,1,52,40,3,9,46204,46204,43000,0,0,,110,0,0,500,0,43110,551,1312,3290,4,0,12,22310,2143.91,6773.0,130204,32927001,3.0433774066341917
2024,32931,3,20230200376700,1,3767.32,24,64252,1,20230200376701,202302003767011,3767.32,49,2,200,5,2,3,2,0,1,0,1,1,0,10,3930,9370,25,123,1,52,50,3,9,64252,64252,60000,0,0,,251,1,0,4000,0,60252,0,420,4590,4,0,12,39452,3767.32,420.0,64252,32931001,0.6970722963553078
2024,32933,3,20230300375400,1,2921.46,24,149128,1,20230300375401,202303003754011,2921.46,56,1,200,1,1,2,0,0,1,0,1,1,0,10,2010,9480,27,81,1,52,40,3,9,149128,70082,70000,0,0,,82,0,0,0,0,149128,0,17210,5355,1,0,22,120888,2921.46,17210.0,149128,32933001,11.54042165119897
2024,32934,3,20230100377400,1,3719.47,24,74930,2,20230100377402,202301003774022,2981.57,59,2,200,6,1,2,1,0,1,10,4,5,0,10,3255,8170,21,111,1,44,50,3,9,74930,74930,74930,0,0,0,0,0,0,500,0,74930,0,5682,5731,4,0,12,54130,3719.47,5682.0,74930,32934001,7.5830775390364344
2024,32935,3,20240300383100,1,5691.58,24,565000,1,20240300383101,202403003831011,5691.58,39,1,200,1,1,8,5,0,1,0,1,1,0,10,7340,580,25,73,1,48,40,2,9,565000,430000,430000,0,0,,0,0,0,1750,0,505000,0,99816,18238,1,0,35,477300,5691.58,104912.0,565000,32935001,19.765544554455445
2024,32935,3,20240300383100,1,5691.58,24,565000,8,20240300383103,202403003831031,4656.42,75,2,200,5,1,8,1,0,1,0,1,1,0,36,9999,0,0,111,2,40,40,3,9,565000,60000,60000,0,0,0,0,0,0,0,0,60000,0,5096,4590,5,0,12,44300,5691.58,104912.0,565000,32935001,8.493333333333334
2024,32936,3,20240300383200,1,3473.17,24,94664,1,20240300383201,202403003832011,3473.17,25,1,100,6,1,1,0,0,2,0,1,1,0,34,9999,0,0,111,1,40,30,1,9,36664,36664,36600,0,0,,4,0,0,0,0,36664,0,2518,2800,5,0,12,22814,3473.17,2518.0,36664,32936001,6.867772201614662
2024,32936,3,20240300383200,1,3473.17,24,94664,2,20240300383202,202403003832021,2820.42,27,1,651,6,1,1,0,0,5,56,5,5,0,10,1760,7870,21,123,1,48,40,1,9,58000,58000,45000,0,0,,0,1000,0,0,0,46000,0,3518,3443,5,0,12,32150,2820.42,3518.0,58000,32936003,7.647826086956522
2024,32938,3,20240100381500,1,2308.87,24,97854,1,20240100381501,202401003815011,2308.87,32,1,651,6,1,1,0,0,2,41,4,5,0,10,4010,8680,21,81,1,52,40,1,9,30000,30000,30000,0,0,,0,0,0,0,0,30000,0,1718,2295,5,0,12,16150,2308.87,1718.0,30000,32938001,5.726666666666667
2024,32938,3,20240100381500,1,2308.87,24,97854,2,20240100381502,202401003815022,3016.99,42,2,651,1,1,5,3,1,4,35,4,5,0,10,430,5593,21,111,1,52,40,1,9,67854,41070,40000,0,0,,1070,0,0,2952,3048,55963,1566,-4614,3060,1,0,12,28263,3016.99,-4614.0,67854,32938003,-8.244733127244787
2024,32940,3,20230200376100,1,5670.44,24,51013,1,20230200376101,202302003761011,5670.44,32,1,100,1,0,4,2,2,1,0,1,1,0,1,9999,0,26,73,0,52,40,3,9,51013,51003,48000,0,0,,3003,0,0,2358,1642,51013,1783,-3425,3672,1,0,12,23313,5670.44,-3425.0,51013,32940001,-6.713974869151
2024,32941,3,20230100376100,1,2995.08,24,30233,1,20230100376101,202301003761011,2995.08,32,2,200,6,1,1,0,0,2,0,1,4,0,10,5420,7870,27,123,1,52,49,1,9,30233,30233,30000,0,0,,233,0,0,0,0,30233,0,1746,2295,5,0,12,16383,2995.08,1746.0,30233,32941001,5.775146363245461
2024,32942,3,20230300378700,1,2571.95,24,81820,1,20230300378701,202303003787011,2571.95,54,1,100,4,1,2,1,0,1,11,4,5,611,10,430,770,14,40,1,52,40,1,9,81820,60820,60000,0,0,,620,200,0,500,0,60820,0,3954,4590,4,0,12,39934,2571.95,3954.0,81820,32942001,6.5011509371917136
2024,32942,3,20230300378700,1,2571.95,24,81820,2,20230300378702,202303003787021,2081.37,21,2,100,6,1,2,0,0,1,0,1,2,611,34,9999,0,0,92,1,8,25,2,1,81820,21000,10000,0,0,,0,0,0,0,0,10000,0,0,765,5,1,0,0,2571.95,3954.0,81820,32942001,0.0
2024,32943,3,20221202800100,1,2994.07,24,140787,1,20221202800101,202212028001011,2994.07,56,2,200,6,1,2,1,0,1,0,1,1,0,10,7000,9390,25,73,1,52,40,3,9,140787,94487,93364,0,0,,1123,0,0,0,0,94487,0,9925,7142,5,0,22,66441,2994.07,13599.0,140787,32943001,10.504090509805582
2024,32943,3,20221202800100,1,2994.07,24,140787,2,20221202800102,202212028001021,4464.23,34,1,200,6,1,2,0,0,1,0,1,1,0,10,5510,6380,21,40,1,52,40,3,8,140787,46300,46000,0,0,,300,0,0,0,0,46300,0,3674,3519,5,0,12,32450,2994.07,13599.0,140787,32943001,7.935205183585313
2024,32946,3,20240100379100,1,2933.2,24,159515,1,20240100379101,202401003791011,2933.2,60,2,200,4,1,1,0,0,2,0,1,1,0,10,5700,9570,25,81,1,52,50,3,9,159515,159515,137916,0,0,0,21599,0,0,0,0,159515,0,28360,10551,5,0,24,145665,2933.2,28360.0,159515,32946001,17.778892267184904
2024,32947,3,20240200382200,1,3567.89,24,131100,1,20240200382201,202402003822011,3567.89,54,1,100,4,1,3,1,0,1,0,1,1,0,10,9130,6380,21,73,1,52,50,3,9,131100,131100,129000,0,0,,2000,100,0,0,0,131100,0,20360,9869,5,0,24,112370,3567.89,20360.0,131100,32947001,15.530129672006101
2024,32949,3,20240100378400,1,3686.2,24,207149,1,20240100378401,202401003784011,3686.2,54,1,200,1,1,4,2,0,1,0,1,1,0,10,1106,6680,21,111,1,52,40,3,9,207149,102148,100000,0,0,,136,2000,0,2500,0,192137,0,24151,7650,1,0,22,164437,3686.2,24266.0,207149,32949001,12.569676845167772
2024,32949,3,20240100378400,1,3686.2,24,207149,3,20240100378403,202401003784031,3189.74,21,2,200,6,1,4,0,0,1,0,1,1,0,10,2720,8590,21,111,1,36,20,1,9,207149,15000,15000,0,0,,0,0,0,0,0,15000,0,115,1148,5,1,10,1150,3686.2,24266.0,207149,32949001,0.7666666666666666
2024,32950,3,20240300383600,1,2575.2,24,216660,1,20240300383601,202403003836011,2575.2,59,1,200,6,2,2,0,0,1,0,1,1,0,10,5540,6370,25,73,1,52,40,3,9,216660,89160,85000,0,0,0,2000,0,0,0,0,87000,0,11401,6503,5,0,22,73150,2575.2,32077.0,216660,32950001,13.104597701149427
2024,32950,3,20240300383600,1,2575.2,24,216660,2,20240300383602,202403003836021,2874.06,61,2,200,4,1,2,0,0,1,0,1,1,0,10,2825,9480,25,73,1,52,40,3,9,216660,127500,124000,0,0,0,3500,0,0,0,0,127500,0,20676,0,5,0,24,113650,2575.2,32077.0,216660,32950001,16.216470588235293
2024,32951,3,20230200377500,1,4468.84,24,208400,1,20230200377501,202302003775011,4468.84,65,1,100,1,1,2,0,0,1,0,1,1,0,10,2200,7870,27,123,1,52,50,3,9,208400,128950,100000,0,0,0,8450,8000,0,0,0,208400,0,29479,7650,2,0,22,179200,4468.84,29479.0,208400,32951001,14.14539347408829
2024,32952,3,20240100379700,1,3344.62,24,198082,1,20240100379701,202401003797011,3344.62,51,2,200,1,1,3,1,0,1,0,1,1,0,10,2310,7860,27,123,1,52,40,3,9,198082,75571,72000,0,0,,1171,0,2400,2000,0,198082,0,25324,5508,1,0,22,170382,3344.62,25324.0,198082,32952001,12.784604355771853
2024,32954,3,20230300378600,1,3085.57,24,145021,1,20230300378601,202303003786011,3085.57,35,2,200,6,1,5,4,0,1,0,1,1,0,10,20,6070,21,73,1,52,40,1,9,145021,86021,86000,0,0,,21,0,0,4500,0,86021,0,3550,6579,4,0,22,65221,3085.57,6746.0,145021,32954001,4.1268992455330675
2024,32954,3,20230300378600,1,3085.57,24,145021,2,20230300378602,202303003786021,4118.25,20,1,200,6,1,5,0,0,1,0,1,1,0,10,9620,6290,21,73,1,52,40,1,2,145021,32000,32000,0,0,,0,0,0,0,0,32000,0,1958,2448,5,0,12,18150,3085.57,6746.0,145021,32954001,6.1187499999999995
2024,32954,3,20230300378600,1,3085.57,24,145021,3,20230300378603,202303003786031,3696.43,18,2,200,6,1,5,0,0,1,0,1,1,0,12,5110,5170,21,60,1,52,40,3,9,145021,27000,26000,0,0,,0,0,0,0,0,26000,0,1238,1989,5,1,12,12150,3085.57,6746.0,145021,32954001,4.7615384615384615
2024,32955,3,20221202800900,1,3826.55,24,84128,1,20221202800901,202212028009011,3826.55,48,2,200,1,1,4,2,0,1,19,5,5,0,10,5860,7780,21,73,1,50,30,1,1,84128,15000,15000,0,0,,0,0,0,500,0,60000,0,2936,1148,1,0,12,32300,3826.55,3964.0,84128,32955001,4.8933333333333335
2024,32955,3,20221202800900,1,3826.55,24,84128,3,20221202800904,202212028009041,3806.35,24,1,200,6,1,4,0,0,1,0,1,4,0,21,5860,7780,21,73,1,52,35,1,1,84128,24128,24128,0,0,,0,0,0,0,0,24128,0,1028,1846,5,0,10,10278,3826.55,3964.0,84128,32955001,4.260610079575597
2024,32956,3,20240300384100,1,2483.42,24,40000,1,20240300384101,202403003841011,2483.42,67,2,200,6,1,1,0,0,2,0,1,1,0,10,5860,8191,21,91,2,52,40,1,9,40000,40000,40000,0,0,0,0,0,0,0,0,40000,0,2696,3060,5,0,12,24300,2483.42,2696.0,40000,32956001,6.74
2024,32957,3,20240100378300,1,2468.24,24,234831,1,20240100378301,202401003783011,2468.24,77,1,651,1,1,5,1,0,1,11,5,5,0,36,9999,0,0,73,1,0,999,0,0,234831,14668,0,0,14208,0,404,56,0,0,0,2227,0,0,0,3,0,0,0,2468.24,20747.0,234831,32957001,0.0
2024,32957,3,20240100378300,1,2468.24,24,234831,3,20240100378305,202401003783051,2909.92,27,2,651,6,1,5,0,0,1,0,1,4,0,10,5700,9090,21,111,1,52,40,1,2,234831,42120,41115,0,0,,1005,0,0,0,0,42120,0,3172,3145,5,0,12,28270,2468.24,20747.0,234831,32957001,7.530864197530865
2024,32957,3,20240100378300,1,2468.24,24,234831,4,20240100378303,202401003783031,2733.44,57,1,651,1,1,5,1,0,3,16,5,5,0,10,9130,770,21,111,1,52,40,3,9,150247,77174,77166,0,0,,8,0,0,0,0,150247,0,17575,5903,1,0,22,122547,2468.24,20747.0,234831,32957001,11.697404939865688
2024,32958,3,20240300384200,1,4552.5,24,203537,1,20240300384201,202403003842011,4552.5,80,2,100,4,1,2,0,0,2,0,1,1,0,36,9999,0,0,111,2,0,999,0,0,56797,56797,0,0,23640,14400,1845,3400,-3000,0,0,47541,0,3157,0,5,0,12,31841,4552.5,27002.0,203537,32958001,6.640583917040028
2024,32958,3,20240300384200,1,4552.5,24,203537,2,20240300384202,202403003842021,4552.5,76,1,100,4,1,2,0,0,5,0,1,1,0,12,2340,9170,21,125,1,16,8,1,9,146740,146740,75000,0,36240,0,12500,5000,0,0,0,146304,0,23845,5738,5,0,24,130604,4552.5,27002.0,203537,32958001,16.29825568678915
2024,32960,3,20230300377400,1,2987.18,24,189001,1,20230300377401,202303003774011,2987.18,55,1,200,1,1,2,0,0,1,0,1,1,0,10,1107,7460,21,111,1,52,60,3,9,189001,161001,160000,0,0,,1001,0,0,0,0,189001,0,26101,12240,1,0,22,161301,2987.18,26101.0,189001,32960001,13.809979841376501
2024,32961,3,20221202818400,1,2994.07,24,122004,1,20221202818401,202212028184011,2994.07,60,2,200,4,1,1,0,0,2,0,1,1,0,10,710,9570,25,111,1,52,40,3,9,122004,122004,120000,0,0,0,2004,0,0,0,0,122004,0,19357,9180,5,0,24,108154,2994.07,19357.0,122004,32961001,15.865873250057374
2024,32962,3,20240304788000,1,5683.86,24,140500,1,20240304788001,202403047880011,5683.86,42,2,200,6,1,3,2,0,1,0,1,1,0,10,2340,7890,13,111,1,47,15,1,1,140500,140500,0,140000,0,,0,500,0,4000,0,130609,0,9014,19781,4,0,22,87947,5683.86,9014.0,140500,32962001,6.901515209518487
2024,32964,3,20231200376400,1,2945.49,24,194168,1,20231200376401,202312003764011,2945.49,60,2,200,4,1,2,1,0,1,0,1,1,0,10,5700,7470,21,111,1,52,40,1,5,194168,79150,75000,0,0,0,4150,0,0,0,0,79150,0,9674,5738,5,0,22,65300,2945.49,27064.0,194168,32964001,12.22236260265319
2024,32964,3,20231200376400,1,2945.49,24,194168,2,20231200376402,202312003764021,4391.8,32,1,200,4,1,2,0,0,1,0,1,1,0,10,3930,7680,21,92,1,52,16,1,1,194168,115018,115000,0,0,,18,0,0,0,0,115018,0,17390,8798,5,0,24,99958,2945.49,27064.0,194168,32964001,15.11937261993775
2024,32966,3,20240303929100,1,2066.35,24,86316,1,20240303929101,202403039291011,2066.35,25,2,651,6,1,2,0,0,1,60,5,5,0,10,2540,7870,27,111,1,26,20,2,9,86316,6001,6000,0,0,,1,0,0,0,0,6001,459,-459,459,5,0,0,0,2066.35,9471.0,86316,32966001,-7.64872521246459
2024,32966,3,20240303929100,1,2066.35,24,86316,2,20240303929102,202403039291021,5574.71,58,1,651,2,1,2,0,0,1,35,4,5,0,10,1200,6992,21,123,1,52,45,1,1,86316,80315,80000,0,0,0,315,0,0,0,0,80315,0,9930,6120,5,0,22,66465,2066.35,9471.0,86316,32966001,12.363817468716928
2024,32968,3,20240300385100,1,2032.82,24,261227,1,20240300385101,202403003851011,2032.82,25,2,651,6,1,1,0,0,2,0,1,4,0,10,2540,7870,21,111,1,50,40,1,9,49627,49627,40000,0,0,,2,25,0,0,0,40527,0,2918,3060,5,0,12,26677,2032.82,2918.0,49627,32968001,7.200138179485281
2024,32968,3,20240300385100,1,2032.82,24,261227,2,20240300385102,202403003851021,1809.44,27,1,100,6,1,1,0,0,5,0,1,1,0,10,2200,7870,27,123,1,52,30,1,9,34000,34000,31000,0,0,,3000,0,0,0,0,34000,0,2198,2372,5,0,12,20150,1809.44,5116.0,74000,32968003,6.464705882352942
2024,32968,3,20240300385100,1,2032.82,24,261227,3,20240300385104,202403003851041,1504.22,27,1,651,6,1,1,0,0,5,32,3,5,0,10,2540,7870,21,123,1,52,40,1,9,70000,70000,40000,0,0,,0,0,0,0,0,40000,0,2918,3060,5,0,12,26150,1504.22,2918.0,70000,32968005,7.295
2024,32968,3,20240300385100,1,2032.82,24,261227,4,20240300385105,202403003851051,1809.44,27,1,651,6,1,1,0,0,5,0,1,4,0,10,2540,7870,21,123,1,52,40,1,9,40000,40000,40000,0,0,,0,0,0,0,0,40000,0,2918,3060,5,0,12,26150,1809.44,5116.0,74000,32968003,7.295
2024,32968,3,20240300385100,1,2032.82,24,261227,5,20240300385103,202403003851031,1734.91,26,1,100,6,1,1,0,0,5,0,1,1,0,10,2540,7870,21,111,1,52,40,1,9,67600,67600,40000,0,0,,0,0,0,0,0,40000,0,2918,3060,5,0,12,26150,1734.91,2918.0,67600,32968004,7.295
2024,32971,3,20230300374900,1,1959.29,24,138954,1,20230300374901,202303003749011,1959.29,47,1,100,1,1,4,2,1,1,0,1,1,0,10,3740,9470,28,111,1,52,48,3,9,138954,91498,91000,0,0,,498,0,0,4000,0,138954,0,11091,6962,1,0,22,111254,1959.29,11091.0,138954,32971001,7.9817781424068395
2024,32981,3,20231200376700,1,4112.36,24,125685,1,20231200376701,202312003767012,4112.36,39,1,200,1,1,2,0,0,1,0,1,1,0,36,2000,9370,28,111,2,0,999,0,0,125685,5,0,0,0,,5,0,0,0,0,115685,0,10118,0,1,0,12,87985,4112.36,10118.0,125685,32981001,8.746164152655918
2024,32986,3,20240300385300,1,3035.51,24,312229,1,20240300385301,202403003853011,3035.51,35,2,200,6,1,2,0,0,1,0,1,1,0,21,1220,9590,25,123,1,52,40,3,8,312229,213724,203000,0,0,,5224,500,0,0,0,208724,0,41107,12904,5,0,32,194874,3035.51,55039.0,312229,32986001,19.694429006726587
2024,32986,3,20240300385300,1,3035.51,24,312229,2,20240300385302,202403003853021,3101.21,42,2,200,6,1,2,0,0,1,0,1,1,0,21,1220,9590,25,123,1,52,40,1,9,312229,98505,98000,0,0,,505,0,0,0,0,98505,0,13932,7497,5,0,22,84655,3035.51,55039.0,312229,32986001,14.143444495203289
2024,32989,3,20241303298900,1,3046.51,24,148840,1,20241303298901,202413032989011,3046.51,80,1,802,1,2,2,0,0,1,0,1,1,0,36,9999,0,0,123,2,0,999,0,0,68840,35840,0,0,31320,0,680,0,0,0,0,51323,0,2215,0,2,0,12,22123,3046.51,2215.0,68840,32989001,4.315803830641233
2024,32989,3,20241303298900,1,3046.51,24,148840,3,20241303298903,202413032989031,4119.83,32,2,802,1,1,3,1,0,4,60,5,5,612,10,4230,7690,13,73,1,52,40,1,2,80000,40000,0,40000,0,,0,0,0,2000,0,77174,0,2605,5652,1,0,12,42039,4119.83,2605.0,80000,32989004,3.375489154378417
2024,32990,3,20241303299000,1,3969.58,24,212001,1,20241303299001,202413032990011,3969.58,26,2,200,1,1,3,0,0,1,0,1,4,0,10,2145,7270,21,111,1,52,40,3,9,212001,100101,100000,0,0,,101,0,0,0,0,156151,0,18874,7650,1,0,22,128451,3969.58,22914.0,212001,32990001,12.08701833481694
2024,32990,3,20241303299000,1,3969.58,24,212001,3,20241303299003,202413032990031,2730.46,53,2,100,4,1,3,0,0,1,29,5,5,500,10,4710,4470,21,123,1,52,40,1,7,212001,55850,55000,0,0,,850,0,0,0,0,49350,0,4040,4208,5,0,12,35500,3969.58,22914.0,212001,32990001,8.186423505572442
2024,32991,3,20231303301800,1,4092.75,24,27400,2,20231303301802,202313033018021,4281.83,19,2,100,6,1,5,0,0,1,0,1,4,100,10,4010,8680,21,81,1,40,20,1,9,27400,15400,15000,0,0,,0,0,0,0,0,15000,0,115,1148,5,1,10,1150,4092.75,-6710.0,27400,32991001,0.7666666666666666
2024,32994,3,20231303303000,1,3082.19,24,129500,2,20231303303002,202313033030021,2371.01,27,1,801,6,1,9,0,0,1,0,1,1,0,10,6320,8590,21,73,1,52,40,1,9,129500,58000,58000,0,0,,0,0,0,0,0,58000,0,4592,4437,5,0,12,40100,3082.19,8501.0,129500,32994001,7.9172413793103456
2024,32994,3,20231303303000,1,3082.19,24,129500,3,20231303303003,202313033030031,2371.01,26,1,801,6,1,9,0,0,1,0,1,1,0,10,9110,8562,21,73,1,52,40,1,9,129500,42000,42000,0,0,,0,0,0,0,0,42000,0,3158,3213,5,0,12,28150,3082.19,8501.0,129500,32994001,7.51904761904762
2024,32994,3,20231303303000,1,3082.19,24,129500,4,20231303303004,202313033030041,2248.7,24,1,801,6,1,9,0,0,1,0,1,1,0,10,4210,7770,13,73,2,52,40,1,2,129500,25000,0,25000,0,,0,0,0,0,0,23234,0,751,3532,5,0,10,7507,3082.19,8501.0,129500,32994001,3.232331927347852
2024,32995,3,20231303303100,1,2773.3,24,238761,1,20231303303101,202313033031011,2773.3,66,2,100,1,1,3,1,0,1,0,1,1,600,36,9999,0,0,111,1,0,999,0,0,238761,15780,0,0,15780,0,0,0,0,0,0,175596,0,22492,0,3,0,22,144896,2773.3,27330.0,238761,32995001,12.808947812023053
2024,32995,3,20231303303100,1,2773.3,24,238761,3,20231303303103,202313033031031,2149.31,38,2,100,4,1,3,0,0,1,0,1,2,600,10,2320,7860,28,123,1,52,60,3,5,238761,56001,55000,0,0,,1001,0,0,0,0,56001,0,4838,4208,5,0,12,42151,2773.3,27330.0,238761,32995001,8.639131444081356
2024,32996,3,20231303306900,1,3662.92,24,563346,1,20231303306901,202313033069011,3662.92,57,1,100,1,1,4,2,0,1,0,1,1,0,10,2200,7870,21,125,1,52,65,3,9,278124,186505,101000,50000,0,,25005,0,-1500,2500,0,243613,0,7362,14792,1,0,12,85850,3662.92,7432.0,278124,32996001,3.0220062147750735
2024,32996,3,20231303306900,1,3662.92,24,563346,3,20231303306903,202313033069031,2023.03,18,1,100,6,1,4,0,0,1,0,1,1,0,34,5510,8680,21,81,1,20,20,1,9,278124,14104,3000,0,0,,4,1100,0,0,0,4104,0,70,230,5,1,10,704,3662.92,7432.0,278124,32996001,1.705653021442495
2024,32996,3,20231303306900,1,3662.92,24,563346,5,20241303299605,202413032996051,2153.49,41,1,100,1,1,4,2,0,4,60,5,5,611,10,2720,8590,21,111,1,12,20,1,9,24000,12000,12000,0,0,,0,0,0,0,3200,24000,6604,-9804,918,1,0,0,0,2153.49,-9804.0,24000,32996008,-40.849999999999994
2024,32996,3,20231303306900,1,3662.92,24,563346,9,20231303306905,202313033069051,7218.84,61,1,100,4,1,1,0,0,5,0,1,1,0,10,5510,6380,21,81,1,52,60,3,9,102982,102982,100000,0,0,0,982,0,0,0,0,100982,0,12904,7650,5,0,22,79982,7218.84,12904.0,102982,32996006,12.778514982868233
2024,32996,3,20231303306900,1,3662.92,24,563346,10,20231303306906,202313033069061,6754.33,54,1,801,6,1,1,0,0,5,0,1,1,0,10,110,6180,25,111,1,52,40,3,9,158240,158240,150000,0,0,,5240,3000,0,0,0,158240,0,27784,11475,5,0,24,144390,6754.33,27784.0,158240,32996007,17.558139534883722
2024,32997,3,20241303299700,1,3662.92,24,232513,1,20241303299701,202413032997011,3662.92,51,2,651,6,1,4,2,0,1,13,3,5,0,10,4220,7690,21,20,1,52,36,1,2,202262,25001,25000,0,0,,1,0,0,0,0,25001,0,1118,1913,5,0,12,11151,3662.92,22286.0,232513,32997001,4.4718211271549135
2024,32997,3,20241303299700,1,3662.92,24,232513,2,20241303299702,202413032997021,3289.56,29,2,651,6,1,4,0,0,1,0,1,4,0,21,5160,6870,21,111,1,40,40,1,9,202262,97451,76000,0,0,,1001,10,0,0,0,81471,0,10182,5814,5,0,22,67621,3662.92,22286.0,232513,32997001,12.497698567588467
2024,32997,3,20241303299700,1,3662.92,24,232513,3,20241303299703,202413032997031,3483.26,27,1,651,6,1,4,0,0,1,0,1,4,0,10,5160,6870,21,111,1,52,40,3,9,202262,79810,75000,0,0,,4610,200,0,0,0,80010,0,9835,5738,5,0,22,66160,3662.92,22286.0,232513,32997001,12.292213473315835
2024,32997,3,20241303299700,1,3662.92,24,232513,4,20241303299704,202413032997041,3662.92,55,1,651,6,1,4,2,0,5,13,3,5,0,12,9130,6170,13,73,1,36,40,1,1,30251,30251,0,30000,0,,251,0,0,0,0,28132,0,1151,4239,5,0,12,11425,3662.92,22286.0,232513,32997001,4.091426133939997
2024,32998,3,20241303299800,1,3944.23,24,407555,1,20241303299801,202413032998011,3944.23,67,1,200,1,1,7,3,0,1,7,5,5,0,10,2200,7870,27,125,1,52,40,3,9,407555,120053,120000,0,0,0,53,0,0,0,0,161876,0,17964,9180,2,0,22,124312,3944.23,35749.0,407555,32998001,11.097383182188835
2024,32998,3,20241303299800,1,3944.23,24,407555,3,20241303299803,202413032998031,7045.36,28,1,200,6,1,7,0,0,1,0,1,4,0,10,2750,6590,13,123,1,52,40,1,1,407555,55000,0,55000,0,,0,0,0,0,0,51114,0,3357,7771,5,0,12,29811,3944.23,35749.0,407555,32998001,6.567672262002583
2024,32998,3,20241303299800,1,3944.23,24,407555,4,20241303299804,202413032998041,7045.36,27,1,200,6,1,7,0,0,1,0,1,4,0,10,2750,6590,13,111,1,52,40,1,1,407555,55000,0,55000,0,,0,0,0,0,0,51114,0,3357,7771,5,0,12,29811,3944.23,35749.0,407555,32998001,6.567672262002583
2024,32998,3,20241303299800,1,3944.23,24,407555,5,20241303299805,202413032998051,4789.3,30,1,200,1,1,7,1,1,3,0,1,4,0,10,1240,6695,21,123,1,52,40,3,9,132500,70000,70000,0,0,,0,0,0,2000,0,132500,0,11071,5355,1,0,22,104800,3944.23,35749.0,407555,32998001,8.355471698113208
2024,33002,3,20241303300200,1,3556.7,24,243041,1,20241303300201,202413033002011,3556.7,55,1,200,4,2,2,0,0,2,0,1,1,0,10,430,9590,25,111,1,52,40,3,9,201040,201040,156000,0,0,,15040,0,0,0,0,201040,0,38733,11934,5,0,32,187190,3556.7,41891.0,243041,33002001,19.266315161161955
2024,33002,3,20241303300200,1,3556.7,24,243041,2,20241303300202,202413033002021,3556.7,57,2,651,4,1,2,0,0,5,13,4,5,0,10,4720,4971,25,73,1,52,32,3,9,42001,42001,39000,0,0,,3001,0,0,0,0,42001,0,3158,2984,5,0,12,28151,3556.7,41891.0,243041,33002001,7.518868598366706
