row,base_rate,twin_rate,gap,from_label,to_label,unit_inctot,filing_status,marst,nchild,spouse_income_share
8839,11.085576450016951,8.152447350112508,-2.933129099904443,mostly from a paycheck,mostly from investments,166150.0,1,1,0,0.0770388203430635
8840,-14.173119543033755,-23.295019352651874,-9.12189980961812,mostly from a paycheck,mostly from investments,40000.0,4,6,3,0.0
8842,15.022197534030376,13.445798061005998,-1.5763994730243773,mostly from a paycheck,mostly from investments,310552.0,1,1,2,0.0982572966846132
8843,13.117021640970613,16.905459749617336,3.788438108646723,mostly from a business,mostly from a paycheck,317984.0,1,1,0,0.0754251786253396
8844,7.292696205962986,3.068201151745929,-4.224495054217057,mostly from a paycheck,mostly from investments,40000.0,5,6,0,0.0
8847,3.90660697047576,6.47469321260072,2.56808624212496,mostly from a business,mostly from a paycheck,105014.0,1,1,1,0.4285333384120212
8849,0.3564433326430094,7.154345168121719,6.79790183547871,mostly from social security,mostly from a paycheck,46010.0,5,4,1,0.0
8850,15.660791363431487,15.038430629269904,-0.6223607341615836,mostly from savings interest,mostly from a paycheck,124231.0,5,5,0,0.0
8851,7.281223218606628,4.445818978575818,-2.83540424003081,mostly from a paycheck,mostly from investments,40000.0,5,3,1,0.0
8852,2.2753027571669358,0.7345691148360763,-1.5407336423308595,mostly from a paycheck,mostly from investments,18000.0,5,6,0,0.0
8853,12.853018435146723,12.857397083079988,0.004378647933265256,mostly from social security,mostly from a paycheck,95934.0,5,4,0,0.0
8855,8.56654741088722,5.368209640636115,-3.198337770251104,mostly from a paycheck,mostly from investments,159820.0,1,1,3,0.325428607183081
8856,0.77145744264854,0.5397587953457416,-0.23169864730279843,mostly from a paycheck,mostly from investments,15000.0,5,6,0,0.0
8858,13.033478791026157,11.675477062140006,-1.3580017288861512,mostly from a paycheck,mostly from investments,227113.0,1,1,2,0.449586769581662
8859,8.724648903879404,6.991042783982812,-1.7336061198965913,mostly from a paycheck,mostly from investments,141000.0,1,1,2,0.1063829787234042
8861,0.706223848490915,-3.291574884921086,-3.997798733412001,mostly from a paycheck,mostly from investments,64906.0,4,4,2,0.0
8862,8.217074359147404,5.446864112996303,-2.770210246151101,mostly from a paycheck,mostly from investments,50000.0,5,4,0,0.0
8864,12.42096843489386,6.764074206646253,-5.656894228247607,mostly from a paycheck,mostly from investments,82021.0,5,4,0,0.0
8865,-0.24910014485862952,0.5287881724094387,0.7778883172680682,mostly from social security,mostly from a paycheck,39358.0,1,1,0,0.2637075054626759
8866,4.4038193319364245,7.624107138467622,3.2202878065311973,mostly from social security,mostly from a paycheck,55979.0,5,6,0,0.0
8867,7.26556273361946,3.1724164693206443,-4.093146264298817,mostly from a paycheck,mostly from investments,40000.0,5,6,0,0.0
8869,2.532657652911494,4.238192832069002,1.7055351791575077,mostly from social security,mostly from a paycheck,38225.0,5,5,0,0.0
8870,4.228529618572941,0.9437024805350667,-3.2848271380378744,mostly from a paycheck,mostly from investments,24000.0,5,6,0,0.0
8871,14.172980617979404,10.911784425474982,-3.2611961925044213,mostly from a paycheck,mostly from investments,222632.0,1,1,0,0.0365221531495921
8872,13.140329297329965,8.689469279707993,-4.450860017621972,mostly from a paycheck,mostly from investments,215028.0,1,1,1,4.650557136744982e-05
8873,-0.05594344635996939,6.218123792613181,6.27406723897315,mostly from social security,mostly from a paycheck,36048.0,5,4,0,0.0
8876,10.197036043871998,4.938501996614418,-5.25853404725758,mostly from a paycheck,mostly from investments,70002.0,5,5,0,0.0
8877,8.687809076570549,9.395338247187457,0.7075291706169082,mostly from social security,mostly from a paycheck,67732.0,5,5,0,0.0
8878,-7.854459367162389,-10.516984722348585,-2.6625253551861965,mostly from a paycheck,mostly from investments,35000.0,4,6,1,0.0
8879,10.437405827579678,5.0842684049387366,-5.353137422640941,mostly from a paycheck,mostly from investments,67832.0,5,6,0,0.0
8880,14.46339646177836,13.442729870201717,-1.020666591576644,mostly from a paycheck,mostly from investments,281254.0,1,1,2,0.3475577236234862
8882,-29.989994576114892,-8.201244785511763,21.788749790603127,mostly from a paycheck,mostly from investments,16000.0,4,6,1,0.0
8884,12.545502829592083,7.55528045910087,-4.990222370491213,mostly from a paycheck,mostly from investments,82851.0,5,6,1,0.0
8886,5.544341430004349,6.30095078257995,0.7566093525756008,mostly from social security,mostly from a paycheck,48600.0,5,4,0,0.0
8887,14.23147634468866,9.674676021007317,-4.556800323681344,mostly from a paycheck,mostly from investments,216642.0,1,1,1,0.4155242289122146
8888,14.182293072974378,8.504611547531628,-5.67768152544275,mostly from a paycheck,mostly from investments,116635.0,5,4,0,0.0
8889,5.136278686383513,3.9294759696909574,-1.2068027166925552,mostly from a paycheck,mostly from investments,37490.0,5,5,0,0.0
8890,-15.675408549145942,-17.250030658342713,-1.5746221091967705,mostly from a paycheck,mostly from investments,49000.0,4,6,4,0.0
8891,0.05615885484223836,6.13031900635845,6.074160151516211,mostly from social security,mostly from a paycheck,37650.0,5,5,0,0.0
8892,3.3924817953147883,0.7647407770236054,-2.627741018291183,mostly from a paycheck,mostly from investments,21000.0,5,6,0,0.0
8893,14.124874660108274,10.1902414461284,-3.9346332139798736,mostly from a paycheck,mostly from investments,141000.0,5,4,0,0.0
