inctot,wage_share,business_share,interest_share,dividend_share,retirement_share,socsec_share,rent_share,age,nchild,nchlt5,famsize,filestat,marst,statefip,eff_rate,asecwt
92382,0.9850403758307895,0.0,0.014851377974064212,0.0001082461951462406,0.0,0.0,0.0,54,0,0,1,5,6,11,13.621701197202915,182.33
72116,0.9923595318653281,0.0,0.007640468134671918,0.0,0.0,0.0,0.0,26,0,0,1,5,6,11,11.26795718009873,168.59
87750,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,1,5,6,11,13.18062678062678,168.59
120000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,1,5,6,11,14.955833333333333,174.67
300650,0.6652253450856478,0.0,0.3329452852153667,0.0018293696989855313,0.0,0.0,0.0,34,0,0,1,5,6,11,24.00299351405289,440.57
52612,0.0,0.4751767657568616,0.0001520565650421957,0.0,0.0,0.33460047137535165,0.0,71,0,0,1,5,2,11,5.90860202750635,237.38
78003,0.9102214017409587,0.0,3.846005922849121e-05,0.08974013819981283,0.0,0.0,0.0,33,0,0,2,1,1,11,20.994250680192547,385.94
79812,0.939708314539167,0.0,0.0602791560166391,0.0,0.0,0.0,1.2529444193855561e-05,51,0,0,1,5,3,11,12.302661253946775,419.87
39520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0,2,4,6,11,-3.018724696356275,385.94
90001,0.9999888890123443,0.0,1.1110987655692714e-05,0.0,0.0,0.0,0.0,36,0,0,1,5,6,11,13.400962211530985,430.23
55001,0.9999818185123907,0.0,1.8181487609316193e-05,0.0,0.0,0.0,0.0,41,1,0,2,4,6,11,5.981709423465028,419.13
44140,0.9968282736746715,0.0,0.0031717263253285004,0.0,0.0,0.0,0.0,52,0,0,1,5,4,11,7.736746714997735,274.29
70550,0.9922041105598866,0.0,0.007795889440113395,0.0,0.0,0.0,0.0,30,0,0,1,5,6,11,11.030474840538623,254.39
54000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,1,5,6,11,8.514814814814816,254.41
12151,0.9875730392560284,0.0,0.012426960743971689,0.0,0.0,0.0,0.0,69,0,0,1,5,6,11,0.0,388.82
101346,0.9867187654174807,0.0,0.012837211138081424,0.0004440234444378663,0.0,0.0,0.0,39,0,0,2,5,6,11,14.359718193120596,384.22
54002,0.9999629643346543,0.0,3.7035665345727935e-05,0.0,0.0,0.0,0.0,40,0,0,2,5,6,11,8.514499462982853,384.22
71320,0.9534492428491307,0.0,0.04655075715086932,0.0,0.0,0.0,0.0,29,0,0,1,5,6,11,11.148345485137408,235.53
65890,0.9998482319016543,0.0,0.00015176809834572774,0.0,0.0,0.0,0.0,62,0,0,4,4,5,11,4.700258005767187,230.43
102002,0.9999803925413228,0.0,1.9607458677280836e-05,0.0,0.0,0.0,0.0,27,0,0,1,5,6,11,14.41246250073528,285.84
82250,0.9969604863221885,0.0,0.0024316109422492403,0.0006079027355623101,0.0,0.0,0.0,34,0,0,1,5,6,11,12.0,255.0
117684,0.8454845178613916,0.0,0.0015635090581557392,0.0,0.0,0.0,0.15295197308045275,53,0,0,1,5,6,11,15.567111926854968,267.51
84000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,2,5,6,11,11.792857142857144,210.08
65065,0.999000999000999,0.0,0.000999000999000999,0.0,0.0,0.0,0.0,32,0,0,2,5,6,11,10.105279336048568,210.08
60000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44,2,0,3,4,6,11,3.662057710586252,291.06
104150,0.7201152184349496,0.0,0.09745559289486318,0.05760921747479597,0.0,0.0,0.0,66,0,0,1,5,6,11,13.729406743491252,231.6
157276,0.993253897606755,0.0,0.006739744144052494,6.3582491925023525e-06,0.0,0.0,0.0,46,2,0,4,1,1,11,15.86270903637685,284.16
46300,0.9935205183585313,0.0,0.0064794816414686825,0.0,0.0,0.0,0.0,24,0,0,1,5,6,11,7.935205183585313,281.49
126599,0.9715716553843238,0.0,0.02052938806783624,0.00789895654784003,0.0,0.0,0.0,33,2,2,4,1,1,11,8.4688051354501,239.86
172265,0.8127013612747801,0.0,0.03491713348619859,0.0014512524308478217,0.0,0.0,0.15093025280817346,38,1,1,3,1,1,11,17.461174452948836,304.78
252232,0.9911510038377367,0.0,0.008452535760728219,0.0003964604015350947,0.0,0.0,0.0,50,1,0,3,1,1,11,14.246408798072244,231.02
44000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,1,5,6,11,7.722727272727273,321.16
205640,0.9725734292939117,0.0,0.025481423847500486,0.0019451468585878235,0.0,0.0,0.0,62,1,0,3,1,1,11,15.386414832784611,233.56
27000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,3,5,6,11,5.02962962962963,240.23
610300,0.9831230542356219,0.0,0.016876945764378176,0.0,0.0,0.0,0.0,38,2,1,4,1,1,11,27.19986184664978,199.68
36001,0.9999722229938057,0.0,2.777700619427238e-05,0.0,0.0,0.0,0.0,23,0,0,1,5,6,11,6.772034110163607,307.72
92185,0.9979931659163639,0.0,0.0020068340836361664,0.0,0.0,0.0,0.0,38,0,0,1,5,4,11,13.60416553669252,199.68
40300,0.49627791563275436,0.0,0.007444168734491315,0.0,0.0,0.0,0.0,27,0,0,1,5,6,11,3.1773399014778327,581.11
95257,0.9973020355459441,0.0,0.00269796445405587,0.0,0.0,0.0,0.0,35,0,0,2,1,1,11,10.127579563435578,363.63
74290,0.9557140934176874,0.0,0.017364382824067843,0.026921523758244716,0.0,0.0,0.0,24,0,0,1,5,6,11,11.393188854489164,274.82
65200,0.9969325153374233,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,23,0,0,1,5,6,11,8.816013628620102,307.72
75030,0.9996001599360256,0.0,0.00039984006397441024,0.0,0.0,0.0,0.0,37,0,0,2,1,1,11,20.564154831772772,259.5
123505,0.9716205821626654,0.0,0.024330998744990083,0.0040484190923444395,0.0,0.0,0.0,39,2,2,4,1,1,11,8.796939767038536,254.41
3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,1,5,6,11,0.0,277.92
55000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,1,5,6,11,8.578181818181818,278.33
156705,0.7338629909702945,0.0,0.051721387320123796,0.19144251938355508,0.0,0.0,0.0,55,0,0,1,5,4,11,12.952362719760057,352.07
50000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,1,5,6,11,5.938000000000001,206.32
55000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,1,5,6,11,8.578181818181818,206.32
50050,0.999000999000999,0.0,0.000999000999000999,0.0,0.0,0.0,0.0,26,0,0,1,5,6,11,8.239760239760239,257.67
58000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,1,5,6,11,8.755172413793105,390.75
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,1,0,3,1,1,11,3.704545454545455,387.54
40007,0.9998250306196416,0.0,0.00017496938035843726,0.0,0.0,0.0,0.0,30,0,0,3,5,6,11,7.296223160946834,409.51
52050,0.9990393852065321,0.0,0.0009606147934678194,0.0,0.0,0.0,0.0,41,0,0,2,1,1,11,9.821400472069238,369.8
50000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64,1,0,3,1,1,11,8.578181818181818,280.35
60000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,3,5,6,11,9.101666666666668,212.32
15179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70,0,0,2,3,1,11,0.0,212.84
105121,0.9512847100008561,0.0,0.04851552021004366,0.0001997697891001798,0.0,0.0,0.0,28,0,0,2,1,1,11,14.453936959961055,201.43
55010,0.9998182148700236,0.0,0.00018178512997636792,0.0,0.0,0.0,0.0,44,2,0,4,4,6,11,-1.7552009695011108,215.32
53010,0.9998113563478589,0.0,0.00018864365214110544,0.0,0.0,0.0,0.0,42,2,0,4,5,6,11,8.449349179400114,215.32
160887,0.7614039667592782,0.0,0.008620957566490766,0.0,0.0,0.0,0.0,47,0,0,1,5,6,11,15.989571141443411,379.11
182560,0.0684706397896582,0.0,0.8219763365468887,0.10955302366345311,0.0,0.0,0.0,53,2,0,4,1,1,11,17.248109158523118,262.61
1113424,0.9879425986865741,0.0,0.009363009958470447,0.0008981304516518415,0.0,0.0,0.001796260903303683,39,0,0,2,1,1,11,30.40678221108716,191.89
186850,0.9365801445009366,0.0,0.021675140487021675,0.001337971635001338,0.0,0.0,0.04013914905004014,42,3,0,5,1,1,11,12.139601711804964,335.13
84700,0.0,0.7201889020070839,0.05543093270365998,0.0,0.0,0.0,0.21257378984651712,65,2,0,4,2,1,11,21.03109165801267,286.54
65010,0.9998461775111521,0.0,0.00015382248884786957,0.0,0.0,0.0,0.0,32,0,0,4,5,6,11,10.09536994308568,529.14
114300,0.7874015748031497,0.0,0.09886264216972879,0.0,0.0,0.0,0.1137357830271216,60,1,0,3,1,1,11,18.60408379740122,333.0
79051,0.948754601459817,0.0,0.0259452758345878,0.025300122705595122,0.0,0.0,0.0,26,0,0,1,5,6,11,12.209399167162402,202.54
78212,0.0,0.0,0.0002685009972894185,0.0,0.0,0.4343451132818493,0.10509896179614381,79,0,0,1,5,5,11,10.667186021924213,266.36
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,1,0,3,1,1,11,7.648979591836735,527.01
35976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,1,5,6,11,6.052125734961556,286.54
69201,0.36126645568705656,0.0,0.017355240531206198,0.014450658227482262,0.0,0.0,0.0,32,0,0,1,5,6,11,4.6395353112017945,212.67
29160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0,0,1,5,4,11,0.0,369.65
38673,0.0,0.0,0.0523621131021643,0.0,0.3878675044604763,0.5597703824373594,0.0,69,0,0,1,5,4,11,1.4905149051490514,309.33
185144,0.9182042086159962,0.0,0.08179579138400381,0.0,0.0,0.0,0.0,32,0,0,1,5,6,11,17.04295035215832,315.98
42550,0.0,0.0,0.01527614571092832,0.0282021151586369,0.3290246768507638,0.24676850763807284,0.0,80,0,0,2,3,1,11,5.411221818708549,306.88
250120,0.0,0.0,0.00047976971053894133,0.0,0.0,0.0,0.999520230289461,55,0,0,1,5,6,11,21.82512394050856,320.02
116711,0.7711355399234006,0.0,0.22886446007659947,0.0,0.0,0.0,0.0,62,1,0,2,5,6,11,14.098928121599508,408.27
30000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,2,5,6,11,5.726666666666667,810.67
51000,0.9803921568627451,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,38,2,0,4,1,1,11,1.5767441860465117,318.85
13528,0.9461856889414547,0.0,0.0,0.0,0.0,0.0,0.0,38,4,0,5,5,4,11,-2.890625,593.9
12000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,5,5,6,11,-3.591666666666667,593.9
101006,0.603924519335485,0.0,0.396075480664515,0.0,0.0,0.0,0.0,60,0,0,2,5,6,11,14.337762113141794,267.71
55122,0.0,0.0,0.002213272377635064,0.0,0.0,0.0,0.0,78,1,0,2,5,5,11,8.18366532418998,327.69
101602,0.974390267908112,0.0,0.025609732091887955,0.0,0.0,0.0,0.0,40,0,0,1,5,6,11,13.847168362827505,404.1
31330,0.0,0.0,0.0003191828917969997,0.0,0.0,0.46345355888924356,0.0,69,0,0,3,5,5,11,0.6603212373587151,408.05
8000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,3,5,6,11,-7.5,590.82
100002,0.999980000399992,0.0,1.999960000799984e-05,0.0,0.0,0.0,0.0,39,0,0,1,5,6,11,12.749745005099896,454.83
29002,0.0,0.0,6.896076132680504e-05,0.0,0.0,0.0,0.0,85,0,0,1,5,4,11,4.7445003792841876,286.54
20001,0.0,0.999950002499875,4.999750012499375e-05,0.0,0.0,0.0,0.0,47,0,0,3,5,6,11,2.0389498601248115,420.81
191800,0.9697601668404588,0.0,0.02995307612095933,0.0002867570385818561,0.0,0.0,0.0,46,2,1,4,1,1,11,10.59780827168152,282.11
160130,0.9542246924373946,0.0,0.04452632236308,0.0012489851995253856,0.0,0.0,0.0,45,2,0,4,1,1,11,13.269358041032428,442.01
297301,0.9989875580640496,0.0,0.0010090783414788379,3.3635944715961264e-06,0.0,0.0,0.0,53,0,0,2,2,1,11,17.20276756553123,304.04
10823,0.9518617758477317,0.0,0.048138224152268316,0.0,0.0,0.0,0.0,26,0,0,1,5,6,11,-4.8230619975977085,325.7
