unit_inctot,wage_share,business_share,interest_share,dividend_share,retirement_share,socsec_share,rent_share,spouse_income_share,age,nchild,nchlt5,famsize,filing_status,marst,statefip
200000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2,1,4,1,1,32
55002.0,0.9999636376859024,0.0,1.8181157048834587e-05,0.0,0.0,0.0,0.0,1.8181157048834587e-05,58,0,0,2,1,1,4
110013.0,0.4544917418850499,0.0,0.0001090780180524,0.0,0.0,0.0,0.0,0.5453991800968976,55,0,0,2,1,1,6
28000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,4,5,6,6
52033.0,0.9993657870966502,0.0,0.0006342129033497,0.0,0.0,0.0,0.0,0.0,40,1,0,3,1,1,48
30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,1,5,6,17
23000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1,1,3,4,6,37
178041.0,0.4718014389943889,0.0,0.0001741171977241,0.0,0.0,0.0,0.0,0.5280244438078869,34,0,0,2,1,1,33
114801.0,0.8972047281818103,0.0,0.0156880166549071,0.0,0.0,0.0,0.0871072551632825,0.0,40,0,0,1,5,6,9
22005.0,0.9088843444671666,0.0,0.0002272210861167,0.0,0.0,0.0,0.0,0.0,26,0,0,5,5,6,6
53760.0,0.8370535714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0915178571428571,51,0,0,2,1,1,37
120651.0,0.9946042718253476,0.0,0.0012515437087135,0.0041441844659389,0.0,0.0,0.0,0.0,47,2,0,3,4,4,4
347156.0,0.6538847088916798,0.0,0.0635305165401145,0.0,0.0,0.0,0.0,0.2825847745682056,40,5,1,7,1,1,4
18000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,2,5,4,25
80332.0,0.0,0.0,0.000759348702883,0.002987601453966,0.0,0.1740153363541303,0.0,0.6877956480605487,76,0,0,2,1,1,50
236701.0,0.5914634919159615,0.0,0.0008449478455942,0.0021123696139855,0.0,0.0,4.224739227971153e-06,0.4055749658852307,52,0,0,2,1,1,11
80000.0,0.975,0.0,0.025,0.0,0.0,0.0,0.0,0.0,48,1,0,3,5,4,22
76849.0,0.9759398300563442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,1,0,2,4,3,33
115020.0,0.9998261171970092,0.0,0.0001738828029907,0.0,0.0,0.0,0.0,0.0,50,0,0,1,5,4,26
24000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,77,0,0,4,5,5,1
110829.0,0.9093197628779472,0.0,0.0906802371220528,0.0,0.0,0.0,0.0,0.0,64,1,0,2,5,5,4
54265.0,0.0,0.0,1.8428084400626554e-05,0.0,0.0,0.2534230166774164,0.0,0.6457200773979545,74,0,0,2,1,1,13
39479.0,0.0,0.0,0.0018744142455482,0.0,0.0,0.0,0.0,0.0028369512905595,75,0,0,3,1,1,23
20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2,0,3,4,6,21
79041.0,0.9488746346832656,0.0,0.0005187181336268,0.0126516617957768,0.0,0.0,0.0,0.0,43,0,0,1,5,6,42
139012.0,0.5898771329093891,0.0,0.0072367853134981,0.0,0.0,0.0,0.0,0.4028860817771127,26,1,1,3,1,1,13
104835.0,0.648638336433443,0.0,0.00796489721944,0.0,0.0,0.0,0.0,0.0,48,2,0,3,4,4,48
237007.0,0.0,0.0,0.0483403443780141,0.0379735619623049,0.0,0.0,0.0,0.6181252030530744,69,0,0,2,1,1,11
38550.0,0.8819714656290532,0.0,0.1115434500648508,0.0,0.0,0.0,0.0,0.0,40,0,0,1,5,6,31
35000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3,0,4,4,3,36
35500.0,0.9577464788732394,0.0,0.0,0.0,0.0,0.0,0.0422535211267605,0.0,52,1,0,2,4,5,45
91000.0,0.989010989010989,0.0,0.0109890109890109,0.0,0.0,0.0,0.0,0.0,27,0,0,1,5,6,48
250840.0,0.4736086748524956,0.0,7.973210014351778e-06,0.0,0.0,0.0,0.0,0.5263833519374901,52,1,0,3,1,1,26
24000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,5,5,6,6
35075.0,0.9978617248752673,0.0,0.0021382751247327,0.0,0.0,0.0,0.0,0.0,25,0,0,2,5,6,31
124700.0,0.5998396150761829,0.0,0.0,0.0,0.0,0.0,0.0,0.3857257417802726,47,4,0,6,1,1,5
141067.0,0.6379947117327227,0.0,0.0265831129888634,0.0070888301303635,0.0,0.0,0.0,0.3283333451480502,52,3,0,5,1,1,17
30001.0,0.9999666677777408,0.0,3.333222225925803e-05,0.0,0.0,0.0,0.0,0.0,52,0,0,1,5,4,26
121814.0,0.4076953387952123,0.0,0.0164266833040537,0.0,0.0,0.0,0.0,0.5758779779007339,52,0,0,2,1,1,1
109229.0,0.6179677558157632,0.0,0.0011077644215364,0.0,0.0,0.0,0.0,0.3809244797627004,38,5,1,7,1,1,55
75000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,1,5,6,35
115501.0,0.3463173479017498,0.0,0.0277140457658375,0.0017315867395087,0.0,0.0,0.0,0.624237019592904,40,2,1,4,1,1,38
41319.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,6,5,6,54
177330.0,0.6090340043985789,0.0,0.0085151976540912,0.0,0.0,0.0,0.0,0.3824507979473298,36,0,0,2,1,1,42
65507.0,0.0,0.0,0.0,0.0,0.0,0.1245668401850184,0.0,0.7746805684888638,80,0,0,2,1,1,55
35004.0,0.9998857273454462,0.0,0.0001142726545537,0.0,0.0,0.0,0.0,0.0,49,0,0,1,5,2,26
148700.0,0.5110961667787491,0.0,0.0040349697377269,0.0,0.0,0.0,0.0,0.4848688634835238,34,0,0,2,1,1,39
196040.0,0.4131809834727606,0.0,0.040813099367476,9.181799632728016e-05,0.0,0.0,0.0,0.545914099163436,37,2,0,4,1,1,10
550430.0,0.1998437585160692,0.0,5.631960467271043e-05,0.0001798593826644,0.0,0.0,0.0,0.7999200624965935,37,3,1,5,1,1,39
160000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,2,5,6,6
50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2,0,5,5,4,39
90300.0,0.9966777408637874,0.0,0.0033222591362126,0.0,0.0,0.0,0.0,0.0,41,0,0,1,5,6,17
4005.0,0.9987515605493134,0.0,0.0012484394506866,0.0,0.0,0.0,0.0,0.0,24,0,0,4,5,6,24
35000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,1,5,4,48
73402.0,0.7220511702678402,0.0,2.7247213972371324e-05,0.0,0.0,0.2779215825181875,0.0,0.0,43,2,0,3,4,4,49
26002.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1,0,3,1,1,22
135084.0,0.9993781646975216,0.0,0.0004071540670989,0.0,0.0,0.0,0.0,0.0002146812353794,53,1,1,3,1,1,15
368051.0,0.1358507380770599,0.3396268451926499,0.3124539805624764,0.0190191033307883,0.0,0.0,0.1222656642693539,0.0707836685676713,62,0,0,2,1,1,18
59763.0,0.3346552214580928,0.0,3.346552214580928e-05,0.0,0.0,0.0,0.0,0.6653113130197614,48,1,0,5,1,1,4
14670.0,0.0,0.9202453987730062,0.0003408316291751,0.0,0.0,0.0794137695978186,0.0,0.0,80,0,0,1,5,4,6
70835.0,0.8470388932025129,0.0,0.0004941060210347,0.0,0.0,0.0,0.0,0.0,47,0,0,1,5,4,46
41000.0,0.926829268292683,0.0,0.073170731707317,0.0,0.0,0.0,0.0,0.0,58,0,0,2,5,6,54
58000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,0,3,5,6,32
145110.0,0.8269588587967749,0.0,0.0,0.0,0.0,0.0,0.0,0.1730411412032251,52,1,0,3,1,1,6
45403.0,0.0,0.0,0.0909411272382882,0.0,0.0,0.5809087505230932,0.0,0.0,78,0,0,1,5,6,25
40001.0,0.9999750006249843,0.0,0.0,0.0,0.0,0.0,2.499937501562461e-05,0.0,39,0,0,1,5,6,18
26924.0,0.0,0.0,0.0152280493240231,0.0,0.2050215421185559,0.0666320011885306,0.0,0.0,74,0,0,1,5,5,45
16000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,1,3,5,6,48
6101.0,0.983445336830028,0.0,0.0165546631699721,0.0,0.0,0.0,0.0,0.0,61,0,0,2,5,6,54
31761.0,0.0,0.0,0.0047227732124303,0.0,0.0,0.995182771323321,3.1485154749535595e-05,0.0,72,0,0,1,5,4,30
336016.0,0.4464073139374315,0.0,0.0922575115470691,0.0148802437979143,0.0,0.0,0.0,0.4464549307175848,57,0,0,2,1,1,28
94123.0,0.6799613271995155,0.0,0.0013068006757115,0.0,0.0,0.0,0.0,0.0,46,0,0,1,5,6,13
26624.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0,3,5,6,19
129850.0,0.6160954948016942,0.0,0.215633423180593,0.0,0.0,0.0,0.0,0.1682710820177127,71,0,0,2,1,1,22
208351.0,0.3455706956050127,0.0,0.0268777207692787,0.0,0.0,0.0,0.0,0.6275515836257085,53,2,0,4,1,1,48
6500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,0,2,5,6,30
67006.0,0.9700623824732112,0.0,0.029848073306868,0.0,0.0,0.0,0.0,8.954421992060413e-05,56,2,0,4,1,1,6
701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,2,1,1,36
218500.0,0.5491990846681922,0.0,0.0068649885583524,0.0,0.0,0.0,0.022883295194508,0.4210526315789473,46,2,0,4,1,1,4
43089.0,0.0,0.0,0.0744273480470653,0.0348116688714056,0.0,0.7856065353106362,0.0,0.1051544477708928,69,0,0,2,1,1,48
133840.0,0.0022414823670053,0.2615062761506276,0.0010460251046025,0.0,0.0,0.0,0.0,0.0,54,0,0,1,5,5,40
46789.0,0.8549017931565112,0.0,4.2745089657825555e-05,0.0,0.0,0.0,0.0,0.145055461753831,65,0,0,2,1,1,53
239856.0,0.1500900540324194,0.0,0.0008755253151891,0.0,0.0,0.0883029817890734,0.0,0.760731438863318,69,0,0,2,1,1,8
54421.0,0.5310450010106392,0.0,0.0095735102258319,0.0,0.0,0.0,0.0,0.0,52,1,0,8,5,4,10
28000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2,0,7,5,2,35
136300.0,0.9977989728539984,0.0,0.0022010271460014,0.0,0.0,0.0,0.0,0.0,31,0,0,1,5,6,20
63010.0,0.9998412950325344,0.0,0.0001587049674654,0.0,0.0,0.0,0.0,0.0,20,0,0,3,5,6,9
40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2,0,4,4,4,13
22134.0,0.1655823619770489,0.0,0.0011746634137525,0.0,0.0,0.8332429746091985,0.0,0.0,67,3,0,4,4,5,26
65020.0,0.9996924023377424,0.0,0.0003075976622577,0.0,0.0,0.0,0.0,0.0,36,1,0,2,5,4,6
24000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,1,5,3,6
40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,2,4,6,29
70000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,2,5,6,9
354618.0,0.9869775363912716,0.0,0.0073825919722067,0.0056398716365215,0.0,0.0,0.0,0.0,31,0,0,2,5,2,6
27860.0,0.0,0.0017946877243359,0.0071787508973438,0.0003589375448671,0.0,0.0,0.0,0.0,69,0,0,2,5,2,36
312001.0,0.7532027140938651,0.0,0.2259640193460918,0.020833266560043,0.0,0.0,0.0,0.0,36,0,0,1,5,6,36
47458.0,0.0,0.0,0.0,0.0,0.0,0.4267773610350204,0.0,0.0,70,0,0,1,5,6,1
20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,1,5,6,33
21000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,6,5,6,1
216160.0,0.3145817912657291,0.0,0.09280162842339,0.0,0.0,0.0,0.0,0.5926165803108808,43,1,0,4,1,1,1
4992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,1,5,6,19
5282.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1,6,4,6,53
262975.0,0.0,0.0,0.0005932122825363,0.0,0.0,0.0896625154482365,0.7605285673543113,0.0,85,1,0,11,5,5,15
74379.0,0.4947633068473628,0.0,0.0,0.0,0.0,0.2420037913927318,0.0,0.2632329017599053,75,1,0,8,1,1,15
48000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,0,1,5,6,15
283548.0,0.0,0.2010241652207033,0.3740918645167661,0.0033080818767898,0.0,0.1410554826696009,0.0,0.2805204057161398,67,0,0,2,1,1,45
29661.0,0.0,0.0,0.0431880246788712,0.1011429149388085,0.0,0.9021948012541722,-0.202285829877617,0.0,66,1,0,2,5,5,25
111755.0,0.3758221108675227,0.0,0.0,0.0,0.0,0.0,0.0,0.6241778891324773,65,0,0,2,1,1,15
111760.0,0.984251968503937,0.0,0.0157480314960629,0.0,0.0,0.0,0.0,0.0,48,2,0,5,5,6,31
47952.0,0.0,0.0,0.0,0.0,0.0,0.4744744744744745,0.0,0.0,80,0,0,1,5,5,4
84355.0,0.9957915950447512,0.0,0.0042084049552486,0.0,0.0,0.0,0.0,0.0,62,0,0,1,5,6,24
69092.0,0.0,0.0,0.0002894691136455,0.0,0.0,0.3369420482834481,0.0,0.6627684826029062,30,2,1,4,1,1,48
93704.0,0.0,0.0,3.201570904123623e-05,0.0,0.0,0.2529241014257662,0.0,0.7470438828651925,69,0,0,2,1,1,6
16000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,2,5,6,6
45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46,0,0,2,1,1,40
30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,1,5,6,49
205787.0,0.0,0.0,0.0037903268913974,0.0,0.4898122816310068,0.1807694363589536,0.0,0.0049079873850146,65,0,0,2,1,1,5
99500.0,0.8190954773869347,0.0,0.0,0.0,0.0,0.0,0.0,0.1809045226130653,56,2,0,4,1,1,6
56650.0,0.9885260370697264,0.0,0.0114739629302736,0.0,0.0,0.0,0.0,0.0,26,0,0,1,5,6,17
815366.0,0.7432245151257226,0.0,3.679329282800607e-05,0.00036793292828,0.0,0.0,0.0,0.2563707586531693,54,4,0,6,1,1,42
655356.0,0.2255262788469167,0.2288832329298885,0.0008010913152546,0.0022888323292988,0.0,0.0,3.05177643906518e-05,0.0847051068426931,49,2,0,4,1,1,38
23092.0,0.0,0.0,0.4060280616663779,0.0,0.0,0.1353715572492638,0.0,0.0,67,0,0,1,5,5,2
30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,1,5,6,18
31009.0,0.0,0.0,0.0,0.0,0.0,0.6985068850978748,3.224870198974491e-05,0.0,69,0,0,1,5,4,10
53002.0,0.999962265574884,0.0,3.773442511603336e-05,0.0,0.0,0.0,0.0,0.0,49,0,0,1,5,4,39
184002.0,0.8369582939315877,0.0,0.0271736176780687,0.1358680883903436,0.0,0.0,0.0,0.0,80,2,0,4,1,1,51
39001.0,0.9999743596318044,0.0,2.564036819568729e-05,0.0,0.0,0.0,0.0,0.0,20,0,0,4,5,6,22
85050.0,0.9994121105232217,0.0,0.0005878894767783,0.0,0.0,0.0,0.0,0.0,35,1,0,5,4,5,24
102000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,0,1,5,3,56
81010.0,0.9875324034069868,0.0,0.0086409085298111,0.0037032465127762,0.0,0.0,0.0,0.0,51,0,0,1,5,4,34
231514.0,0.2159696605820814,4.319393211641629e-06,3.02357524814914e-05,0.0,0.0,0.0,0.0,0.7775123750615514,29,2,2,4,1,1,8
50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,2,0,4,5,6,13
58382.0,0.0,0.0,0.0059949984584289,0.6371826932958788,0.0,0.3113973484978247,0.0,0.0,65,0,0,1,5,6,6
49402.0,0.7084733411602769,0.0,4.048419092344439e-05,0.0,0.0,0.2914861746487996,0.0,0.0,38,3,0,4,4,6,32
88579.0,0.0,0.0,0.0,0.0,0.0,0.0225787150453267,0.0,0.4423057383804287,76,0,0,2,1,1,35
30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,0,3,4,6,36
20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2,0,4,4,4,48
19445.0,0.9256878374903574,0.0,0.0,0.0,0.0,0.0743121625096425,0.0,0.0,64,0,0,1,5,4,39
205600.0,0.0,0.4863813229571984,0.1264591439688716,0.0,0.0,0.0,0.0,0.38715953307393,57,0,0,2,1,1,6
227528.0,0.0,0.0,0.0031644456945958,0.0,0.0,0.1424000562568123,0.0,0.8544354980485919,70,1,0,6,1,1,15
64243.0,0.3891474557539343,0.0,0.0019146054823093,0.0,0.0,0.0,0.0,0.5972635150911383,60,1,0,7,1,1,12
85502.0,0.2573039227152581,0.0,0.076021613529508,0.0,0.0,0.0,0.0,0.6666744637552338,65,0,0,2,1,1,19
49423.0,0.0,0.0,0.0,0.0,0.0,0.2913623211864921,0.0,0.7086376788135079,75,0,0,3,1,1,40
115000.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,45,1,0,3,1,1,18
197505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721526037315511,43,1,0,4,1,1,10
49897.0,0.0,0.0,0.0005210734112271,0.0,0.0,0.28859450467964,0.0,0.4925145800348718,68,0,0,2,1,1,23
40343.0,0.9914979054606748,0.0,0.0010658602483702,0.0,0.0,0.0,0.0,0.0,47,0,0,1,5,4,22
44540.0,0.0,0.0,0.0,0.0,0.0,0.550965424337674,0.0,0.449034575662326,65,0,0,2,1,1,12
855968.0,0.4760691988485551,0.0,0.0070867135220008,0.0035515346368088,0.0,0.0,0.0,0.3298744812890201,47,3,0,5,1,1,39
60052.0,0.9991340837940452,0.0,0.0008659162059548,0.0,0.0,0.0,0.0,0.0,25,0,0,2,5,6,6
56001.0,0.9821253191907288,0.0,0.0178746808092712,0.0,0.0,0.0,0.0,0.0,38,0,0,3,5,4,24
65005.0,0.9999230828397816,0.0,7.691716021844474e-05,0.0,0.0,0.0,0.0,0.0,50,2,0,4,1,1,4
34100.0,0.0,0.997067448680352,0.002932551319648,0.0,0.0,0.0,0.0,0.0,36,5,0,7,1,1,1
211037.0,0.4928045792917829,0.0,0.0217971256225211,0.0006491752631055,0.0,0.0,0.1108810303406511,0.3738680894819391,48,2,0,4,1,1,48
97102.0,0.5973100451072069,0.0,0.0072295112356079,0.0,0.0,0.0,0.0,0.0,32,0,0,1,5,6,47
41795.0,0.0,0.0,0.0,0.0,0.0,0.0812298121784902,0.0,0.0,79,1,0,3,5,5,39
505025.0,0.0,0.0,0.0062571159843572,0.39601999900995,0.1089054997277362,0.0668085738329785,0.0,0.2720439582198901,75,0,0,2,1,1,36
19200.0,0.0,0.0,0.0,0.0,0.0,0.73125,0.0,0.0,79,0,0,1,5,6,45
26002.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,0,2,5,6,54
178568.0,0.3080059137135433,0.0,5.600107522064424e-06,0.0,0.0,0.0,0.0,0.6919884861789346,32,2,0,4,1,1,20
47000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3,1,5,4,6,6
76000.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.4736842105263157,52,1,0,3,1,1,48
180605.0,0.5979900888679716,0.0,0.0088757232634755,0.0,0.0,0.0,0.0,0.3931341878685529,41,3,0,5,1,1,16
32000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3,1,7,5,6,24
109101.0,0.6966022309603028,0.0,9.165818828425037e-06,0.0,0.0,0.0,0.0,0.3033886032208687,41,0,0,2,1,1,37
47820.0,0.0,0.0,0.0,0.0,0.0,0.4165621079046424,0.0313676286072772,0.5520702634880803,74,0,0,2,1,1,10
22000.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.6818181818181818,0.0,0.0,75,0,0,2,5,6,35
41532.0,0.0,0.0,0.0,0.0,0.0,0.4045073678127708,0.0,0.4565154579601271,80,0,0,2,1,1,17
243021.0,0.4526357804469572,0.0,0.0370379514527551,0.0,0.0,0.0,0.0,0.5103262681002876,39,2,0,4,1,1,19
39358.0,0.0,0.0,0.0,0.0,0.0,0.2637075054626759,0.0,0.736292494537324,78,0,0,2,1,1,4
31650.0,0.9478672985781992,0.0,0.0521327014218009,0.0,0.0,0.0,0.0,0.0,63,0,0,2,5,6,53
100100.0,0.999000999000999,0.0,0.0009990009990009,0.0,0.0,0.0,0.0,0.0,44,0,0,1,5,4,49
69401.0,0.8501318424806559,0.0,0.1498681575193441,0.0,0.0,0.0,0.0,0.0,28,0,0,1,5,6,31
100141.0,0.998591985300726,0.0,0.001408014699274,0.0,0.0,0.0,0.0,0.0,26,0,0,1,5,6,9
27011.0,0.999592758505794,0.0,0.0003702195401873,0.0,0.0,0.0,3.702195401873311e-05,0.0,40,0,0,5,5,4,42
81109.0,0.0,0.0,0.045839549248542,4.9316352069437426e-05,0.0,0.4022611547423837,0.0,0.0,75,0,0,1,5,6,4
141665.0,0.0,0.0,0.000684713937811,0.0,0.0,0.1153566512547206,0.0,0.8839586348074683,70,0,0,2,1,1,28
86001.0,0.9883606004581342,0.0,0.0116393995418657,0.0,0.0,0.0,0.0,0.0,45,0,0,1,5,6,34
65001.0,0.999984615621298,0.0,1.5384378701866124e-05,0.0,0.0,0.0,0.0,0.0,58,0,0,1,5,3,38
45000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,5,5,6,22
155028.0,0.4837835745800758,0.0,6.450447661067678e-05,0.0,0.0,0.0,0.0,0.5161519209433134,43,1,0,3,1,1,10
420350.0,0.2854763887236826,0.0,0.0008326394671107,0.7136909718092066,0.0,0.0,0.0,0.0,53,0,0,2,5,6,17
62766.0,0.2549150814135041,0.0,0.0001752541184717,0.0,0.047796577765032,0.3106777554727081,0.0,0.0,79,0,0,1,5,5,20
47201.0,0.0,0.3389758691553145,0.0,2.1185991822207156e-05,0.0,0.6610029448528633,0.0,0.0,67,1,0,3,5,5,32
53600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,7,5,6,36
77566.0,0.0,0.0,0.0154835881700745,0.0098625686512131,0.2939432225459608,0.3094139184694325,0.0,0.0,85,0,0,1,5,6,23
16000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,2,5,6,37
75500.0,0.1390728476821192,0.0,0.0,0.0,0.0,0.0,0.0,0.8211920529801324,31,0,0,2,1,1,55
77820.0,0.0,0.0,0.0,0.0,0.0,0.2313030069390902,0.0,0.6939090208172706,85,1,0,4,1,1,56
77750.0,0.5401929260450161,0.0,0.0,0.0,0.0,0.0,0.0,0.4598070739549839,49,3,0,5,1,1,48
129087.0,0.3253619651862697,0.0,0.0037958895938398,0.0774671345681594,0.0,0.0,0.0,0.593375010651731,60,0,0,2,1,1,5
20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1,0,5,4,4,36
194035.0,0.3395006055608524,0.0,0.0004380652974978,0.0,0.0,0.0,0.0,0.6600613291416497,49,1,0,3,1,1,17
58000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,4,5,6,25
90000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2,0,3,4,6,26
35155.0,0.9955909543450434,0.0,0.0044090456549566,0.0,0.0,0.0,0.0,0.0,19,0,0,5,5,6,35
35029.0,0.7136943675240515,0.0,0.0008278854663278,0.0,0.0,0.0,0.0,0.0,30,0,0,1,5,6,4
72482.0,0.9972131011837422,0.0,0.0027868988162578,0.0,0.0,0.0,0.0,0.0,23,0,0,2,5,6,17
7500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0,2,5,2,27
23755.0,0.0,0.0,0.0073668701326036,0.0,0.0378867606819616,0.9294885287307936,0.0,0.0,70,0,0,1,5,4,49
1083339.0,0.0,0.0,0.027693085913089,0.9230711716277176,0.00974764132003,0.030626609030045,0.0,0.0,80,0,0,1,5,5,6
22801.0,0.0,0.0,4.385772553835358e-05,0.0,0.0,0.4736634358142186,0.0,0.0,73,0,0,1,5,6,12
40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,1,5,6,54
32402.0,0.0185173754706499,0.0,3.0862292451083265e-05,0.0,0.0,0.0833281896179248,0.1851737547064996,0.7129498179124746,64,1,0,4,1,1,30
63356.0,0.0,0.0,0.0234547635583054,0.0007891912368205,0.0157838247364101,0.0,0.0,0.4233221794305196,80,0,0,2,1,1,18
19989.0,0.5002751513332333,0.0,0.0,0.0,0.0,0.3496423032667967,0.0,0.0,23,0,0,3,5,6,49
16116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0,0,2,4,6,1
343100.0,0.4080443019527834,0.0,0.2419119790148644,0.0,0.0,0.0,0.0,0.3500437190323521,48,4,0,6,1,1,36
65130.0,0.998003992015968,0.0,0.0019960079840319,0.0,0.0,0.0,0.0,0.0,31,0,0,1,5,6,34
68007.0,0.0,0.0,0.0,0.0,0.0,0.323790198067846,0.0,0.3233049539018042,67,1,0,3,1,1,34
100046.0,0.9995402115027088,0.0,0.0004597884972912,0.0,0.0,0.0,0.0,0.0,23,0,0,4,5,6,25
15272.0,0.0,0.0,0.7204033525405972,0.000654793085385,0.0,0.2789418543740178,0.0,0.0,69,0,0,2,5,6,26
73501.0,0.9931837662072625,0.0,0.0068162337927375,0.0,0.0,0.0,0.0,0.0,37,1,0,3,5,6,1
50051.0,0.9989810393398734,0.0,0.0010189606601266,0.0,0.0,0.0,0.0,0.0,35,0,0,1,5,6,47
72472.0,0.8968981123744343,0.0,0.0107075836185009,0.0,0.0,0.0,0.0,0.0,61,0,0,1,5,2,15
50900.0,0.9823182711198428,0.0,0.0176817288801571,0.0,0.0,0.0,0.0,0.0,46,0,0,1,5,6,48
70900.0,0.846262341325811,0.0141043723554301,0.1086036671368124,0.0,0.0,0.0,0.0,0.0,38,2,1,4,4,4,22
136918.0,0.2483238142537869,0.2337165310623877,0.0001168582655311,0.0,0.0,0.0,7.303641595699616e-06,0.5178354927766985,49,1,0,3,1,1,49
59440.0,0.0,0.0,0.0030282637954239,0.0,0.0168236877523553,0.4168741588156124,0.0,0.1956426648721399,76,0,0,2,1,1,55
170701.0,0.9958934042565656,0.0,0.0041007375469387,0.0,0.0,0.0,5.858196495626857e-06,0.0,49,4,0,6,1,1,6
3600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0,1,5,6,6
47051.0,0.4250706679985547,0.0,0.0010626766699963,0.0,0.0,0.0,0.0,0.5738666553314489,24,0,0,2,1,1,34
77000.0,0.922077922077922,0.0,0.0129870129870129,0.0,0.0,0.0,0.0,0.0,35,3,2,5,1,1,21
35000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0,3,4,6,36
215995.0,0.3240815759624065,0.0,0.0081020393990601,0.0046297367994629,0.0,0.0,0.0288895576286488,0.6342970902104216,46,2,0,4,1,1,31
52000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,1,5,6,6
